,DateTime,Open,High,Low,Close,Volume
2009,20220719  12:50:00,390.39,390.495,390.055,390.495,-1
2010,20220719  13:00:00,390.495,390.515,390.095,390.145,-1
2011,20220719  13:10:00,390.145,390.385,389.95,389.95,-1
2012,20220719  13:20:00,389.95,390.215,389.775,390.11,-1
2013,20220719  13:30:00,390.11,391.01,390.095,390.98,-1
2014,20220719  13:40:00,390.98,391.315,390.935,391.205,-1
2015,20220719  13:50:00,391.205,391.635,391.055,391.595,-1
2016,20220719  14:00:00,391.595,392.34,391.535,392.275,-1
2017,20220719  14:10:00,392.275,392.3,391.645,392.095,-1
2018,20220719  14:20:00,392.095,392.135,391.345,391.42,-1
2019,20220719  14:30:00,391.42,391.835,391.41,391.53,-1
2020,20220719  14:40:00,391.53,391.765,391.055,391.345,-1
2021,20220719  14:50:00,391.345,391.815,391.135,391.745,-1
2022,20220719  15:00:00,391.745,392.155,391.335,392.145,-1
2023,20220719  15:10:00,392.145,392.15,391.67,392.02,-1
2024,20220719  15:20:00,392.02,392.125,391.6,391.955,-1
2025,20220719  15:30:00,391.955,392.165,391.475,391.97,-1
2026,20220719  15:40:00,391.97,392.86,391.965,392.315,-1
2027,20220719  15:50:00,392.315,392.725,392.005,392.245,-1
2028,20220720  09:30:00,392.45,392.93,391.565,392.62,-1
2029,20220720  09:40:00,392.62,392.845,391.98,392.23,-1
2030,20220720  09:50:00,392.23,392.64,391.315,391.455,-1
2031,20220720  10:00:00,391.455,392.04,391.035,392.02,-1
2032,20220720  10:10:00,392.02,392.295,391.825,392.145,-1
2033,20220720  10:20:00,392.145,393.56,392.085,393.51,-1
2034,20220720  10:30:00,393.51,394.72,393.41,394.365,-1
2035,20220720  10:40:00,394.365,395.195,393.915,395.04,-1
2036,20220720  10:50:00,395.04,395.945,394.915,395.93,-1
2037,20220720  11:00:00,395.93,395.965,395.18,395.415,-1
2038,20220720  11:10:00,395.415,395.515,395.085,395.27,-1
2039,20220720  11:20:00,395.27,395.32,394.65,395.165,-1
2040,20220720  11:30:00,395.165,395.63,394.775,394.97,-1
2041,20220720  11:40:00,394.97,395.465,394.755,395.325,-1
2042,20220720  11:50:00,395.325,395.975,395.285,395.775,-1
2043,20220720  12:00:00,395.775,396.245,395.645,396.185,-1
2044,20220720  12:10:00,396.185,396.255,395.705,396.065,-1
2045,20220720  12:20:00,396.065,396.125,395.435,395.45,-1
2046,20220720  12:30:00,395.45,395.975,395.435,395.755,-1
2047,20220720  12:40:00,395.755,395.855,393.36,393.63,-1
2048,20220720  12:50:00,393.63,394.93,393.56,394.685,-1
2049,20220720  13:00:00,394.685,394.775,392.905,393.36,-1
2050,20220720  13:10:00,393.36,393.405,392.445,393.37,-1
2051,20220720  13:20:00,393.37,393.915,392.955,393.88,-1
2052,20220720  13:30:00,393.88,394.48,393.565,394.05,-1
2053,20220720  13:40:00,394.05,394.285,393.265,393.305,-1
2054,20220720  13:50:00,393.305,393.62,392.42,392.55,-1
2055,20220720  14:00:00,392.55,393.53,392.48,393.485,-1
2056,20220720  14:10:00,393.485,393.645,393.01,393.6,-1
2057,20220720  14:20:00,393.6,394.69,393.475,394.545,-1
2058,20220720  14:30:00,394.545,394.865,394.15,394.865,-1
2059,20220720  14:40:00,394.865,394.875,394.505,394.86,-1
2060,20220720  14:50:00,394.86,394.885,393.665,394.53,-1
2061,20220720  15:00:00,394.53,395.615,394.345,395.185,-1
2062,20220720  15:10:00,395.185,395.705,395.095,395.55,-1
2063,20220720  15:20:00,395.55,395.765,395.045,395.735,-1
2064,20220720  15:30:00,395.735,395.825,394.755,395.055,-1
2065,20220720  15:40:00,395.055,395.685,394.905,395.325,-1
2066,20220720  15:50:00,395.325,395.645,394.58,394.795,-1
2067,20220721  09:30:00,394.13,394.545,392.77,394.12,-1
2068,20220721  09:40:00,394.12,394.575,393.26,394.24,-1
2069,20220721  09:50:00,394.24,395.5,393.835,394.925,-1
2070,20220721  10:00:00,394.925,395.76,393.295,393.685,-1
2071,20220721  10:10:00,393.685,394.02,392.325,393.75,-1
2072,20220721  10:20:00,393.75,393.995,391.65,392.08,-1
2073,20220721  10:30:00,392.08,393.155,391.855,393.115,-1
2074,20220721  10:40:00,393.115,393.555,392.805,393.1,-1
2075,20220721  10:50:00,393.1,394.53,393.085,394.395,-1
2076,20220721  11:00:00,394.395,394.96,394.145,394.56,-1
2077,20220721  11:10:00,394.56,394.71,394.135,394.5,-1
2078,20220721  11:20:00,394.5,394.835,393.925,394.81,-1
2079,20220721  11:30:00,394.81,395.945,394.495,395.44,-1
2080,20220721  11:40:00,395.44,395.735,395.08,395.16,-1
2081,20220721  11:50:00,395.16,395.705,395.08,395.465,-1
2082,20220721  12:00:00,395.465,396.935,395.36,396.9,-1
2083,20220721  12:10:00,396.9,396.975,396.125,396.685,-1
2084,20220721  12:20:00,396.685,397.425,396.455,397.345,-1
2085,20220721  12:30:00,397.345,397.66,397.195,397.49,-1
2086,20220721  12:40:00,397.49,397.535,396.9,397.025,-1
2087,20220721  12:50:00,397.025,397.42,397.015,397.325,-1
2088,20220721  13:00:00,397.325,397.595,397.015,397.3,-1
2089,20220721  13:10:00,397.3,397.39,396.705,397.04,-1
2090,20220721  13:20:00,397.04,397.305,396.255,396.575,-1
2091,20220721  13:30:00,396.575,396.655,395.655,396.545,-1
2092,20220721  13:40:00,396.545,396.915,396.325,396.43,-1
2093,20220721  13:50:00,396.43,396.515,395.765,396.485,-1
2094,20220721  14:00:00,396.485,397.04,396.255,396.885,-1
2095,20220721  14:10:00,396.885,397.355,396.76,397.195,-1
2096,20220721  14:20:00,397.195,397.405,396.96,397.265,-1
2097,20220721  14:30:00,397.265,397.265,396.505,397.1,-1
2098,20220721  14:40:00,397.1,397.165,396.34,396.725,-1
2099,20220721  14:50:00,396.725,397.215,396.52,396.96,-1
2100,20220721  15:00:00,396.96,397.965,396.895,397.95,-1
2101,20220721  15:10:00,397.95,397.96,397.065,397.415,-1
2102,20220721  15:20:00,397.415,397.695,397.135,397.525,-1
2103,20220721  15:30:00,397.525,397.965,397.305,397.41,-1
2104,20220721  15:40:00,397.41,397.915,397.41,397.745,-1
2105,20220721  15:50:00,397.745,398.835,397.745,398.82,-1
2106,20220722  09:30:00,398.935,399.685,397.94,399.64,-1
2107,20220722  09:40:00,399.64,399.835,398.57,399.425,-1
2108,20220722  09:50:00,399.425,400.18,397.915,397.96,-1
2109,20220722  10:00:00,397.96,398.235,397.21,397.435,-1
2110,20220722  10:10:00,397.435,398.975,397.4,398.84,-1
2111,20220722  10:20:00,398.84,398.855,397.675,398.505,-1
2112,20220722  10:30:00,398.505,398.84,397.985,398.185,-1
2113,20220722  10:40:00,398.185,398.79,397.96,398.475,-1
2114,20220722  10:50:00,398.475,399.225,398.28,398.7,-1
2115,20220722  11:00:00,398.7,398.84,397.505,397.89,-1
2116,20220722  11:10:00,397.89,398.285,397.61,397.945,-1
2117,20220722  11:20:00,397.945,397.98,396.695,396.71,-1
2118,20220722  11:30:00,396.71,396.91,395.325,395.86,-1
2119,20220722  11:40:00,395.86,396.29,395.43,396.085,-1
2120,20220722  11:50:00,396.085,396.465,395.855,396.285,-1
2121,20220722  12:00:00,396.285,396.63,395.645,395.66,-1
2122,20220722  12:10:00,395.66,395.815,395.055,395.53,-1
2123,20220722  12:20:00,395.53,395.74,394.935,395.55,-1
2124,20220722  12:30:00,395.55,396.32,395.475,395.74,-1
2125,20220722  12:40:00,395.74,395.915,395.255,395.52,-1
2126,20220722  12:50:00,395.52,395.795,395.105,395.245,-1
2127,20220722  13:00:00,395.245,395.275,394.625,395.16,-1
2128,20220722  13:10:00,395.16,395.185,394.19,394.26,-1
2129,20220722  13:20:00,394.26,394.54,393.955,394.23,-1
2130,20220722  13:30:00,394.23,394.235,393.275,393.8,-1
2131,20220722  13:40:00,393.8,394.135,393.375,393.795,-1
2132,20220722  13:50:00,393.795,394.13,393.445,394.025,-1
2133,20220722  14:00:00,394.025,394.145,393.015,393.09,-1
2134,20220722  14:10:00,393.09,393.56,392.765,393.47,-1
2135,20220722  14:20:00,393.47,393.49,392.955,393.35,-1
2136,20220722  14:30:00,393.35,393.76,392.815,393.375,-1
2137,20220722  14:40:00,393.375,393.485,392.97,393.445,-1
2138,20220722  14:50:00,393.445,394.025,393.22,393.715,-1
2139,20220722  15:00:00,393.715,394.005,393.38,393.58,-1
2140,20220722  15:10:00,393.58,394.68,393.465,394.185,-1
2141,20220722  15:20:00,394.185,394.91,394.165,394.87,-1
2142,20220722  15:30:00,394.87,394.985,394.06,394.11,-1
2143,20220722  15:40:00,394.11,394.48,393.67,394.085,-1
2144,20220722  15:50:00,394.085,395.195,393.995,395.125,-1
2145,20220725  09:30:00,395.735,395.91,394.015,394.375,-1
2146,20220725  09:40:00,394.375,395.76,394.35,395.07,-1
2147,20220725  09:50:00,395.07,396.045,394.965,395.505,-1
2148,20220725  10:00:00,395.505,395.875,394.675,395.285,-1
2149,20220725  10:10:00,395.285,395.735,394.43,394.655,-1
2150,20220725  10:20:00,394.655,395.165,393.735,394.63,-1
2151,20220725  10:30:00,394.63,394.835,393.865,394.42,-1
2152,20220725  10:40:00,394.42,395.435,394.12,395.24,-1
2153,20220725  10:50:00,395.24,395.665,395.025,395.215,-1
2154,20220725  11:00:00,395.215,395.6,394.965,395.39,-1
2155,20220725  11:10:00,395.39,395.565,394.27,394.685,-1
2156,20220725  11:20:00,394.685,395.715,394.685,395.63,-1
2157,20220725  11:30:00,395.63,396.18,395.525,395.8,-1
2158,20220725  11:40:00,395.8,396.285,395.695,395.93,-1
2159,20220725  11:50:00,395.93,396.055,395.625,395.905,-1
2160,20220725  12:00:00,395.905,396.135,395.53,395.57,-1
2161,20220725  12:10:00,395.57,395.69,394.7,395.01,-1
2162,20220725  12:20:00,395.01,395.33,394.73,395.3,-1
2163,20220725  12:30:00,395.3,395.885,395.235,395.68,-1
2164,20220725  12:40:00,395.68,396.475,395.68,396.355,-1
2165,20220725  12:50:00,396.355,396.365,395.765,395.81,-1
2166,20220725  13:00:00,395.81,396.255,395.765,396.2,-1
2167,20220725  13:10:00,396.2,396.305,395.805,395.925,-1
2168,20220725  13:20:00,395.925,396.005,395.41,395.42,-1
2169,20220725  13:30:00,395.42,395.585,394.84,394.925,-1
2170,20220725  13:40:00,394.925,395.105,394.745,394.91,-1
2171,20220725  13:50:00,394.91,394.93,394.465,394.485,-1
2172,20220725  14:00:00,394.485,394.685,394.25,394.42,-1
2173,20220725  14:10:00,394.42,394.725,394.145,394.195,-1
2174,20220725  14:20:00,394.195,394.44,394.05,394.255,-1
2175,20220725  14:30:00,394.255,394.63,394.025,394.435,-1
2176,20220725  14:40:00,394.435,394.705,393.835,394.05,-1
2177,20220725  14:50:00,394.05,394.185,393.655,393.8,-1
2178,20220725  15:00:00,393.8,394.135,393.205,393.605,-1
2179,20220725  15:10:00,393.605,393.81,393.335,393.695,-1
2180,20220725  15:20:00,393.695,394.185,393.585,393.585,-1
2181,20220725  15:30:00,393.585,394.385,393.46,394.315,-1
2182,20220725  15:40:00,394.315,394.625,394.065,394.545,-1
2183,20220725  15:50:00,394.545,395.745,394.375,395.545,-1
2184,20220726  09:30:00,393.86,394.065,392.94,393.6,-1
2185,20220726  09:40:00,393.6,393.885,392.535,392.895,-1
2186,20220726  09:50:00,392.895,393.645,392.855,393.24,-1
2187,20220726  10:00:00,393.24,393.755,392.44,393.37,-1
2188,20220726  10:10:00,393.37,393.635,392.66,392.885,-1
2189,20220726  10:20:00,392.885,392.955,392.29,392.53,-1
2190,20220726  10:30:00,392.53,392.63,392.165,392.43,-1
2191,20220726  10:40:00,392.43,392.81,392.265,392.6,-1
2192,20220726  10:50:00,392.6,392.93,392.12,392.875,-1
2193,20220726  11:00:00,392.875,393.095,391.955,392.08,-1
2194,20220726  11:10:00,392.08,392.435,392.035,392.15,-1
2195,20220726  11:20:00,392.15,392.235,391.285,391.36,-1
2196,20220726  11:30:00,391.36,391.455,390.975,391.135,-1
2197,20220726  11:40:00,391.135,391.51,391.015,391.02,-1
2198,20220726  11:50:00,391.02,391.25,390.52,390.61,-1
2199,20220726  12:00:00,390.61,391.005,390.41,390.765,-1
2200,20220726  12:10:00,390.765,391.09,390.46,390.915,-1
2201,20220726  12:20:00,390.915,391.345,390.665,391.24,-1
2202,20220726  12:30:00,391.24,391.685,391.24,391.325,-1
2203,20220726  12:40:00,391.325,391.405,390.895,391.3,-1
2204,20220726  12:50:00,391.3,391.79,391.285,391.615,-1
2205,20220726  13:00:00,391.615,392.21,391.46,392.19,-1
2206,20220726  13:10:00,392.19,392.375,391.645,391.67,-1
2207,20220726  13:20:00,391.67,392.295,391.62,392.18,-1
2208,20220726  13:30:00,392.18,392.285,391.455,391.495,-1
2209,20220726  13:40:00,391.495,391.665,391.295,391.39,-1
2210,20220726  13:50:00,391.39,391.635,391.24,391.275,-1
2211,20220726  14:00:00,391.275,392.35,391.27,391.34,-1
2212,20220726  14:10:00,391.34,391.585,390.935,390.99,-1
2213,20220726  14:20:00,390.99,391.155,390.525,390.58,-1
2214,20220726  14:30:00,390.58,390.605,390.23,390.275,-1
2215,20220726  14:40:00,390.275,390.59,390.23,390.3,-1
2216,20220726  14:50:00,390.3,390.805,390.245,390.73,-1
2217,20220726  15:00:00,390.73,390.82,389.955,390.17,-1
2218,20220726  15:10:00,390.17,390.895,390.045,390.7,-1
2219,20220726  15:20:00,390.7,390.955,390.46,390.775,-1
2220,20220726  15:30:00,390.775,391.135,390.585,391.125,-1
2221,20220726  15:40:00,391.125,391.205,390.295,390.575,-1
2222,20220726  15:50:00,390.575,391.505,390.355,390.915,-1
2223,20220727  09:30:00,394.35,395.025,394.055,394.97,-1
2224,20220727  09:40:00,394.97,395.695,394.905,395.58,-1
2225,20220727  09:50:00,395.58,395.675,395.305,395.315,-1
2226,20220727  10:00:00,395.315,395.825,394.97,395.1,-1
2227,20220727  10:10:00,395.1,395.93,395.1,395.805,-1
2228,20220727  10:20:00,395.805,395.975,395.445,395.73,-1
2229,20220727  10:30:00,395.73,395.88,395.415,395.815,-1
2230,20220727  10:40:00,395.815,395.865,395.275,395.68,-1
2231,20220727  10:50:00,395.68,396.155,395.565,396.125,-1
2232,20220727  11:00:00,396.125,396.79,395.985,396.075,-1
2233,20220727  11:10:00,396.075,396.405,396.01,396.205,-1
2234,20220727  11:20:00,396.205,396.305,395.785,396.11,-1
2235,20220727  11:30:00,396.11,396.56,396.11,396.3,-1
2236,20220727  11:40:00,396.3,396.615,396.265,396.465,-1
2237,20220727  11:50:00,396.465,396.865,396.385,396.65,-1
2238,20220727  12:00:00,396.65,396.895,396.555,396.765,-1
2239,20220727  12:10:00,396.765,396.85,396.545,396.79,-1
2240,20220727  12:20:00,396.79,397.065,396.655,396.815,-1
2241,20220727  12:30:00,396.815,396.885,396.455,396.48,-1
2242,20220727  12:40:00,396.48,396.635,396.295,396.315,-1
2243,20220727  12:50:00,396.315,396.56,396.005,396.025,-1
2244,20220727  13:00:00,396.025,396.17,395.715,395.93,-1
2245,20220727  13:10:00,395.93,396.205,395.815,395.955,-1
2246,20220727  13:20:00,395.955,396.215,395.805,396.2,-1
2247,20220727  13:30:00,396.2,396.485,396.025,396.235,-1
2248,20220727  13:40:00,396.235,396.505,396.07,396.38,-1
2249,20220727  13:50:00,396.38,396.545,396.005,396.31,-1
2250,20220727  14:00:00,396.31,397.535,395.475,395.695,-1
2251,20220727  14:10:00,395.695,396.77,395.67,396.49,-1
2252,20220727  14:20:00,396.49,396.885,396.035,396.6,-1
2253,20220727  14:30:00,396.6,398.56,395.47,398.515,-1
2254,20220727  14:40:00,398.515,400.245,398.51,399.575,-1
2255,20220727  14:50:00,399.575,400.855,399.24,399.855,-1
2256,20220727  15:00:00,399.855,401.245,399.485,400.925,-1
2257,20220727  15:10:00,400.925,401.41,400.565,400.925,-1
2258,20220727  15:20:00,400.925,402.795,400.73,402.795,-1
2259,20220727  15:30:00,402.795,402.88,401.905,401.995,-1
2260,20220727  15:40:00,401.995,402.565,401.865,402.01,-1
2261,20220727  15:50:00,402.01,402.145,400.905,401.0,-1
2262,20220728  09:30:00,401.87,402.765,401.77,401.85,-1
2263,20220728  09:40:00,401.85,402.085,399.22,399.785,-1
2264,20220728  09:50:00,399.785,399.935,398.33,399.39,-1
2265,20220728  10:00:00,399.39,400.03,398.52,398.89,-1
2266,20220728  10:10:00,398.89,399.51,398.425,399.015,-1
2267,20220728  10:20:00,399.015,399.18,398.155,398.75,-1
2268,20220728  10:30:00,398.75,399.97,398.34,399.575,-1
2269,20220728  10:40:00,399.575,401.025,399.215,400.955,-1
2270,20220728  10:50:00,400.955,401.605,400.735,401.56,-1
2271,20220728  11:00:00,401.56,402.35,401.415,402.05,-1
2272,20220728  11:10:00,402.05,402.71,401.815,402.45,-1
2273,20220728  11:20:00,402.45,403.875,402.25,403.855,-1
2274,20220728  11:30:00,403.855,403.93,403.145,403.58,-1
2275,20220728  11:40:00,403.58,404.415,403.375,404.175,-1
2276,20220728  11:50:00,404.175,404.485,403.625,403.65,-1
2277,20220728  12:00:00,403.65,404.03,403.575,403.7,-1
2278,20220728  12:10:00,403.7,404.13,403.395,403.495,-1
2279,20220728  12:20:00,403.495,404.35,403.33,404.245,-1
2280,20220728  12:30:00,404.245,404.325,403.63,404.12,-1
2281,20220728  12:40:00,404.12,404.345,403.875,404.01,-1
2282,20220728  12:50:00,404.01,404.435,403.825,404.065,-1
2283,20220728  13:00:00,404.065,404.19,403.61,404.175,-1
2284,20220728  13:10:00,404.175,404.59,404.065,404.48,-1
2285,20220728  13:20:00,404.48,405.1,404.43,405.06,-1
2286,20220728  13:30:00,405.06,405.805,404.98,405.535,-1
2287,20220728  13:40:00,405.535,406.11,405.525,406.035,-1
2288,20220728  13:50:00,406.035,406.415,405.805,406.15,-1
2289,20220728  14:00:00,406.15,406.2,405.4,405.585,-1
2290,20220728  14:10:00,405.585,405.995,405.39,405.835,-1
2291,20220728  14:20:00,405.835,405.94,405.595,405.82,-1
2292,20220728  14:30:00,405.82,405.995,405.58,405.985,-1
2293,20220728  14:40:00,405.985,406.135,405.915,406.08,-1
2294,20220728  14:50:00,406.08,406.315,405.84,406.195,-1
2295,20220728  15:00:00,406.195,406.79,406.0,406.29,-1
2296,20220728  15:10:00,406.29,406.36,405.82,406.19,-1
2297,20220728  15:20:00,406.19,406.515,406.19,406.46,-1
2298,20220728  15:30:00,406.46,406.485,405.725,405.965,-1
2299,20220728  15:40:00,405.965,406.17,405.515,406.105,-1
2300,20220728  15:50:00,406.105,406.415,405.695,406.005,-1
2301,20220729  09:30:00,407.6,408.11,406.765,407.765,-1
2302,20220729  09:40:00,407.765,409.215,407.685,408.815,-1
2303,20220729  09:50:00,408.815,409.475,408.715,409.195,-1
2304,20220729  10:00:00,409.195,410.41,408.705,409.81,-1
2305,20220729  10:10:00,409.81,410.115,409.37,409.79,-1
2306,20220729  10:20:00,409.79,410.985,409.61,410.575,-1
2307,20220729  10:30:00,410.575,410.82,410.04,410.4,-1
2308,20220729  10:40:00,410.4,410.935,410.265,410.435,-1
2309,20220729  10:50:00,410.435,410.52,409.395,409.415,-1
2310,20220729  11:00:00,409.415,409.65,408.945,409.245,-1
2311,20220729  11:10:00,409.245,409.395,408.78,409.365,-1
2312,20220729  11:20:00,409.365,409.425,408.075,408.295,-1
2313,20220729  11:30:00,408.295,409.055,408.005,409.05,-1
2314,20220729  11:40:00,409.05,409.705,408.97,409.34,-1
2315,20220729  11:50:00,409.34,409.795,409.185,409.565,-1
2316,20220729  12:00:00,409.565,409.875,408.83,409.005,-1
2317,20220729  12:10:00,409.005,409.795,408.99,409.65,-1
2318,20220729  12:20:00,409.65,409.77,409.42,409.6,-1
2319,20220729  12:30:00,409.6,409.955,409.37,409.865,-1
2320,20220729  12:40:00,409.865,410.37,409.69,410.215,-1
2321,20220729  12:50:00,410.215,410.735,410.2,410.485,-1
2322,20220729  13:00:00,410.485,410.525,410.155,410.405,-1
2323,20220729  13:10:00,410.405,410.535,410.195,410.44,-1
2324,20220729  13:20:00,410.44,410.56,410.015,410.075,-1
2325,20220729  13:30:00,410.075,410.555,410.05,410.525,-1
2326,20220729  13:40:00,410.525,410.895,410.445,410.795,-1
2327,20220729  13:50:00,410.795,411.225,410.775,410.895,-1
2328,20220729  14:00:00,410.895,411.29,410.635,411.275,-1
2329,20220729  14:10:00,411.275,411.595,411.135,411.58,-1
2330,20220729  14:20:00,411.58,411.615,411.255,411.565,-1
2331,20220729  14:30:00,411.565,412.025,411.435,411.745,-1
2332,20220729  14:40:00,411.745,411.77,411.375,411.595,-1
2333,20220729  14:50:00,411.595,411.875,411.49,411.87,-1
2334,20220729  15:00:00,411.87,412.375,411.78,411.965,-1
2335,20220729  15:10:00,411.965,412.225,411.825,412.14,-1
2336,20220729  15:20:00,412.14,412.685,412.015,412.665,-1
2337,20220729  15:30:00,412.665,412.955,412.305,412.615,-1
2338,20220729  15:40:00,412.615,412.885,412.405,412.725,-1
2339,20220729  15:50:00,412.725,413.03,411.79,412.05,-1
2340,20220801  09:30:00,409.145,409.76,408.41,409.675,-1
2341,20220801  09:40:00,409.675,410.665,409.44,410.395,-1
2342,20220801  09:50:00,410.395,411.76,410.285,411.165,-1
2343,20220801  10:00:00,411.165,412.845,410.615,412.335,-1
2344,20220801  10:10:00,412.335,412.77,411.085,411.09,-1
2345,20220801  10:20:00,411.09,411.335,410.03,410.38,-1
2346,20220801  10:30:00,410.38,411.255,410.365,411.235,-1
2347,20220801  10:40:00,411.235,412.785,411.235,412.6,-1
2348,20220801  10:50:00,412.6,413.41,412.6,413.045,-1
2349,20220801  11:00:00,413.045,413.395,412.24,412.485,-1
2350,20220801  11:10:00,412.485,412.995,411.65,411.68,-1
2351,20220801  11:20:00,411.68,413.155,411.53,412.92,-1
2352,20220801  11:30:00,412.92,412.96,412.015,412.325,-1
2353,20220801  11:40:00,412.325,413.275,412.175,413.255,-1
2354,20220801  11:50:00,413.255,413.35,412.63,412.72,-1
2355,20220801  12:00:00,412.72,412.845,412.085,412.085,-1
2356,20220801  12:10:00,412.085,412.395,411.295,411.755,-1
2357,20220801  12:20:00,411.755,412.33,411.705,412.13,-1
2358,20220801  12:30:00,412.13,412.215,411.72,411.92,-1
2359,20220801  12:40:00,411.92,412.43,411.575,411.99,-1
2360,20220801  12:50:00,411.99,412.03,411.37,411.87,-1
2361,20220801  13:00:00,411.87,411.875,410.675,411.43,-1
2362,20220801  13:10:00,411.43,411.725,410.68,410.735,-1
2363,20220801  13:20:00,410.735,411.065,410.14,410.14,-1
2364,20220801  13:30:00,410.14,410.44,409.71,410.015,-1
2365,20220801  13:40:00,410.015,410.155,409.075,409.62,-1
2366,20220801  13:50:00,409.62,410.09,409.19,410.02,-1
2367,20220801  14:00:00,410.02,410.065,409.24,410.005,-1
2368,20220801  14:10:00,410.005,410.715,409.62,410.105,-1
2369,20220801  14:20:00,410.105,410.515,409.86,410.32,-1
2370,20220801  14:30:00,410.32,410.78,410.255,410.695,-1
2371,20220801  14:40:00,410.695,410.845,410.005,410.15,-1
2372,20220801  14:50:00,410.15,411.705,409.93,411.375,-1
2373,20220801  15:00:00,411.375,411.59,410.855,411.495,-1
2374,20220801  15:10:00,411.495,411.845,411.16,411.42,-1
2375,20220801  15:20:00,411.42,411.425,410.555,410.73,-1
2376,20220801  15:30:00,410.73,410.995,410.55,410.945,-1
2377,20220801  15:40:00,410.945,411.37,410.545,411.09,-1
2378,20220801  15:50:00,411.09,411.585,410.445,410.705,-1
2379,20220802  09:30:00,409.135,409.765,408.23,408.885,-1
2380,20220802  09:40:00,408.885,409.475,408.24,408.62,-1
2381,20220802  09:50:00,408.62,409.045,407.675,408.595,-1
2382,20220802  10:00:00,408.595,408.675,407.545,407.545,-1
2383,20220802  10:10:00,407.545,408.535,406.805,408.485,-1
2384,20220802  10:20:00,408.485,409.135,408.035,409.13,-1
2385,20220802  10:30:00,409.13,409.57,408.755,409.29,-1
2386,20220802  10:40:00,409.29,410.325,409.105,410.305,-1
2387,20220802  10:50:00,410.305,411.395,410.185,410.485,-1
2388,20220802  11:00:00,410.485,410.71,409.87,410.145,-1
2389,20220802  11:10:00,410.145,410.255,409.625,410.02,-1
2390,20220802  11:20:00,410.02,410.575,409.565,410.45,-1
2391,20220802  11:30:00,410.45,410.685,409.48,410.615,-1
2392,20220802  11:40:00,410.615,411.075,410.445,410.95,-1
2393,20220802  11:50:00,410.95,411.07,410.57,410.685,-1
2394,20220802  12:00:00,410.685,411.45,410.54,411.135,-1
2395,20220802  12:10:00,411.135,412.065,411.025,412.06,-1
2396,20220802  12:20:00,412.06,412.535,411.91,412.52,-1
2397,20220802  12:30:00,412.52,412.78,412.215,412.74,-1
2398,20220802  12:40:00,412.74,412.945,412.585,412.83,-1
2399,20220802  12:50:00,412.83,412.995,412.51,412.64,-1
2400,20220802  13:00:00,412.64,412.66,411.91,412.295,-1
2401,20220802  13:10:00,412.295,412.435,412.13,412.175,-1
2402,20220802  13:20:00,412.175,412.25,410.56,410.73,-1
2403,20220802  13:30:00,410.73,410.74,409.18,409.46,-1
2404,20220802  13:40:00,409.46,409.895,409.06,409.16,-1
2405,20220802  13:50:00,409.16,409.61,408.855,409.495,-1
2406,20220802  14:00:00,409.495,410.4,409.12,410.35,-1
2407,20220802  14:10:00,410.35,410.41,409.605,409.8,-1
2408,20220802  14:20:00,409.8,410.455,409.65,410.295,-1
2409,20220802  14:30:00,410.295,410.825,409.935,410.135,-1
2410,20220802  14:40:00,410.135,410.455,409.505,410.22,-1
2411,20220802  14:50:00,410.22,410.48,409.21,409.49,-1
2412,20220802  15:00:00,409.49,409.845,409.32,409.42,-1
2413,20220802  15:10:00,409.42,409.66,408.465,408.675,-1
2414,20220802  15:20:00,408.675,409.46,408.415,409.38,-1
2415,20220802  15:30:00,409.38,409.965,408.945,409.435,-1
2416,20220802  15:40:00,409.435,409.54,408.655,408.795,-1
2417,20220802  15:50:00,408.795,409.15,407.925,408.115,-1
2418,20220803  09:30:00,410.37,411.725,410.005,411.39,-1
2419,20220803  09:40:00,411.39,411.59,410.3,411.185,-1
2420,20220803  09:50:00,411.185,411.645,410.91,411.525,-1
2421,20220803  10:00:00,411.525,412.375,410.745,412.13,-1
2422,20220803  10:10:00,412.13,412.45,410.74,410.865,-1
2423,20220803  10:20:00,410.865,411.85,410.765,411.675,-1
2424,20220803  10:30:00,411.675,411.895,410.17,410.78,-1
2425,20220803  10:40:00,410.78,411.725,410.29,411.64,-1
2426,20220803  10:50:00,411.64,411.755,411.265,411.58,-1
2427,20220803  11:00:00,411.58,412.095,411.395,412.08,-1
2428,20220803  11:10:00,412.08,412.69,411.88,411.955,-1
2429,20220803  11:20:00,411.955,412.76,411.95,412.455,-1
2430,20220803  11:30:00,412.455,412.995,412.25,412.995,-1
2431,20220803  11:40:00,412.995,413.355,412.925,413.055,-1
2432,20220803  11:50:00,413.055,413.465,412.605,413.34,-1
2433,20220803  12:00:00,413.34,413.495,413.05,413.13,-1
2434,20220803  12:10:00,413.13,413.215,412.675,413.04,-1
2435,20220803  12:20:00,413.04,413.535,413.035,413.195,-1
2436,20220803  12:30:00,413.195,414.145,413.145,413.93,-1
2437,20220803  12:40:00,413.93,414.545,413.8,414.535,-1
2438,20220803  12:50:00,414.535,414.635,414.26,414.33,-1
2439,20220803  13:00:00,414.33,414.775,414.32,414.645,-1
2440,20220803  13:10:00,414.645,414.675,414.215,414.225,-1
2441,20220803  13:20:00,414.225,414.675,413.95,414.605,-1
2442,20220803  13:30:00,414.605,414.755,414.265,414.365,-1
2443,20220803  13:40:00,414.365,414.59,414.12,414.575,-1
2444,20220803  13:50:00,414.575,414.81,414.365,414.555,-1
